timestamp,price,volume,bid,ask
2024-01-15 13:11:59.517,182.8801,422,182.8729,182.8872
2024-01-15 13:12:01.372,182.8286,1,182.8123,182.8449
2024-01-15 13:12:03.980,182.8796,171,182.8598,182.8994
2024-01-15 13:12:04.372,182.8816,326,182.8705,182.8928
2024-01-15 13:12:05.025,182.7992,310,182.7846,182.8139
2024-01-15 13:12:05.184,182.9297,252,182.9188,182.9406
2024-01-15 13:12:09.390,182.8712,92,182.8633,182.8792
2024-01-15 13:12:10.979,182.8096,911,182.7949,182.8242
2024-01-15 13:12:11.767,182.8275,489,182.8083,182.8467
2024-01-15 13:12:11.856,182.884,151,182.8785,182.8895
2024-01-15 13:12:14.155,182.8501,36,182.8441,182.856
2024-01-15 13:12:16.539,182.9636,104,182.9517,182.9754
2024-01-15 13:12:16.999,182.8921,423,182.8732,182.9111
2024-01-15 13:12:17.050,182.8453,295,182.8254,182.8652
2024-01-15 13:12:18.878,182.9158,237,182.9033,182.9282
2024-01-15 13:12:20.234,182.8474,124,182.8349,182.8598
2024-01-15 13:12:24.995,182.9401,270,182.9333,182.947
2024-01-15 13:12:25.342,182.9297,151,182.9176,182.9418
2024-01-15 13:12:25.583,182.9115,365,182.9002,182.9229
2024-01-15 13:12:26.656,182.8932,12,182.8755,182.9109
2024-01-15 13:12:27.177,182.9479,12,182.9292,182.9666
2024-01-15 13:12:27.553,182.9827,132,182.9752,182.9902
2024-01-15 13:12:28.456,182.9853,799,182.9662,183.0045
2024-01-15 13:12:29.066,183.125,172,183.1121,183.138
2024-01-15 13:12:31.836,183.1165,49,183.1047,183.1284
2024-01-15 13:12:32.139,183.0841,746,183.0717,183.0965
2024-01-15 13:12:32.540,183.0438,107,183.024,183.0636
2024-01-15 13:12:33.409,183.1271,6,183.1098,183.1444
2024-01-15 13:12:34.485,183.1431,405,183.1312,183.1549
2024-01-15 13:12:38.325,183.1588,754,183.1406,183.1769
2024-01-15 13:12:39.853,183.1771,153,183.1592,183.195
2024-01-15 13:12:40.775,183.2472,19,183.2382,183.2562
2024-01-15 13:12:40.886,183.2133,1016,183.2022,183.2244
2024-01-15 13:12:41.306,183.2146,1112,183.2001,183.229
2024-01-15 13:12:41.537,183.2138,611,183.1985,183.229
2024-01-15 13:12:42.088,183.2417,139,183.2285,183.2549
2024-01-15 13:12:42.737,183.2375,174,183.2186,183.2563
2024-01-15 13:12:45.131,183.2446,83,183.2276,183.2616
2024-01-15 13:12:47.359,183.2931,217,183.2776,183.3086
2024-01-15 13:12:49.064,183.4145,255,183.4089,183.4201
2024-01-15 13:12:49.752,183.3619,34,183.3426,183.3812
2024-01-15 13:12:52.502,183.3933,378,183.3833,183.4032
2024-01-15 13:12:55.093,183.4013,13,183.3823,183.4203
2024-01-15 13:12:56.662,183.39,106,183.3719,183.4081
2024-01-15 13:12:57.063,183.4129,78,183.4037,183.4221
2024-01-15 13:12:57.704,183.4036,485,183.3925,183.4146
2024-01-15 13:12:58.362,183.353,408,183.3405,183.3656
2024-01-15 13:13:00.416,183.3467,213,183.339,183.3545
2024-01-15 13:13:00.958,183.27,301,183.2512,183.2889
2024-01-15 13:13:00.965,183.2744,446,183.2549,183.294
2024-01-15 13:13:03.366,183.2538,184,183.2358,183.2717
2024-01-15 13:13:05.302,183.0726,89,183.0609,183.0843
2024-01-15 13:13:09.029,183.0541,207,183.036,183.0721
2024-01-15 13:13:11.097,183.0894,65,183.082,183.0967
2024-01-15 13:13:11.111,183.1719,19,183.1657,183.1781
2024-01-15 13:13:12.717,183.1903,260,183.1795,183.2011
2024-01-15 13:13:14.221,183.121,169,183.1129,183.129
2024-01-15 13:13:15.854,183.1686,74,183.151,183.1862
2024-01-15 13:13:17.577,183.1991,471,183.1936,183.2046
2024-01-15 13:13:19.777,183.2711,408,183.2526,183.2896
2024-01-15 13:13:21.631,183.285,216,183.2719,183.2981
2024-01-15 13:13:22.372,183.2576,257,183.2523,183.2629
2024-01-15 13:13:22.553,183.3202,162,183.3006,183.3398
2024-01-15 13:13:23.076,183.2358,309,183.2212,183.2505
2024-01-15 13:13:23.914,183.2621,1,183.2432,183.281
2024-01-15 13:13:24.703,183.2155,133,183.2078,183.2232
2024-01-15 13:13:26.175,183.187,225,183.1712,183.2028
2024-01-15 13:13:26.301,183.225,136,183.2131,183.2369
2024-01-15 13:13:27.835,183.2278,161,183.2127,183.2428
2024-01-15 13:13:28.390,183.2891,97,183.2782,183.2999
2024-01-15 13:13:28.428,183.1591,85,183.1499,183.1683
2024-01-15 13:13:29.617,183.1249,120,183.1079,183.1418
2024-01-15 13:13:31.392,183.1712,696,183.1657,183.1766
2024-01-15 13:13:32.860,183.1795,198,183.1716,183.1875
2024-01-15 13:13:33.099,183.2195,224,183.2046,183.2343
2024-01-15 13:13:34.345,183.2174,522,183.2072,183.2277
2024-01-15 13:13:35.668,183.3195,5,183.3002,183.3389
2024-01-15 13:13:36.774,183.2823,31,183.2765,183.288
2024-01-15 13:13:37.906,183.2493,420,183.2307,183.2678
2024-01-15 13:13:38.068,183.2258,396,183.2086,183.2429
2024-01-15 13:13:38.239,183.3043,204,183.2899,183.3187
2024-01-15 13:13:40.787,183.3352,57,183.3251,183.3454
2024-01-15 13:13:43.406,183.2417,219,183.2352,183.2482
2024-01-15 13:13:43.762,183.223,29,183.2113,183.2348
2024-01-15 13:13:44.910,183.1785,475,183.1734,183.1835
2024-01-15 13:13:45.106,183.1903,307,183.1805,183.2002
2024-01-15 13:13:45.809,183.1758,148,183.1661,183.1856
2024-01-15 13:13:45.971,183.2374,366,183.2213,183.2535
2024-01-15 13:13:48.203,183.2093,1,183.2025,183.2161
2024-01-15 13:13:48.945,183.2087,47,183.1932,183.2242
2024-01-15 13:13:51.157,183.1946,206,183.1853,183.204
2024-01-15 13:13:54.330,183.1589,538,183.1451,183.1727
2024-01-15 13:13:58.800,183.1995,80,183.1837,183.2153
2024-01-15 13:13:59.850,183.1612,280,183.1424,183.18
2024-01-15 13:14:00.354,183.0729,14,183.0567,183.0892
2024-01-15 13:14:01.288,183.0922,64,183.0777,183.1066
2024-01-15 13:14:07.214,183.1547,288,183.1437,183.1658
2024-01-15 13:14:07.371,183.1833,55,183.1721,183.1946
2024-01-15 13:14:07.768,183.1882,92,183.1743,183.2021
2024-01-15 13:14:07.987,183.198,485,183.1788,183.2171
2024-01-15 13:14:10.346,183.2693,174,183.2498,183.2887
2024-01-15 13:14:12.203,183.2613,515,183.2453,183.2773
2024-01-15 13:14:13.950,183.3011,283,183.2851,183.3171
2024-01-15 13:14:14.634,183.3476,20,183.3346,183.3605
2024-01-15 13:14:17.294,183.2526,36,183.2402,183.265
2024-01-15 13:14:23.892,183.171,270,183.1576,183.1845
2024-01-15 13:14:26.827,183.1989,43,183.1865,183.2112
2024-01-15 13:14:31.297,183.2041,100,183.191,183.2172
2024-01-15 13:14:32.130,183.1931,199,183.1856,183.2006
2024-01-15 13:14:32.437,183.1736,298,183.1666,183.1806
2024-01-15 13:14:33.281,183.0404,152,183.0284,183.0525
2024-01-15 13:14:34.461,183.004,53,182.9906,183.0175
2024-01-15 13:14:39.173,182.8925,93,182.8865,182.8986
2024-01-15 13:14:40.180,182.7754,187,182.7563,182.7944
2024-01-15 13:14:43.612,182.8579,31,182.847,182.8689
2024-01-15 13:14:45.327,182.8101,22,182.7931,182.827
2024-01-15 13:14:48.113,182.8535,103,182.8447,182.8624
2024-01-15 13:14:48.236,182.8145,13,182.8031,182.8259
2024-01-15 13:14:50.140,182.7326,18,182.7226,182.7425
2024-01-15 13:14:54.468,182.7601,2,182.752,182.7681
2024-01-15 13:14:56.219,182.6857,178,182.6674,182.704
2024-01-15 13:14:57.292,182.6406,12,182.6226,182.6586
2024-01-15 13:15:00.175,182.6224,334,182.6092,182.6356
2024-01-15 13:15:02.514,182.4498,24,182.4387,182.4608
2024-01-15 13:15:11.060,182.3238,378,182.308,182.3396
2024-01-15 13:15:12.563,182.2031,166,182.1977,182.2085
2024-01-15 13:15:13.540,182.3501,182,182.3358,182.3644
2024-01-15 13:15:15.316,182.3662,5,182.3526,182.3798
2024-01-15 13:15:17.063,182.396,275,182.378,182.414
2024-01-15 13:15:17.987,182.4576,457,182.4395,182.4757
2024-01-15 13:15:18.353,182.5239,25,182.5085,182.5393
2024-01-15 13:15:18.920,182.4282,301,182.4206,182.4357
2024-01-15 13:15:20.626,182.4813,427,182.4682,182.4944
2024-01-15 13:15:21.444,182.4903,84,182.4782,182.5025
2024-01-15 13:15:21.889,182.4202,216,182.4015,182.4389
2024-01-15 13:15:22.738,182.4221,470,182.4144,182.4298
2024-01-15 13:15:29.033,182.4199,261,182.4103,182.4296
2024-01-15 13:15:29.907,182.4425,265,182.4325,182.4526
2024-01-15 13:15:32.992,182.4247,2,182.4153,182.4341
2024-01-15 13:15:34.646,182.4221,194,182.4162,182.4281
2024-01-15 13:15:36.750,182.4624,261,182.4501,182.4748
2024-01-15 13:15:39.352,182.4746,148,182.4671,182.4822
2024-01-15 13:15:39.505,182.5217,441,182.5068,182.5365
2024-01-15 13:15:39.711,182.598,80,182.5888,182.6072
2024-01-15 13:15:41.275,182.7288,92,182.7205,182.7371
2024-01-15 13:15:41.389,182.8634,5,182.8508,182.876
2024-01-15 13:15:43.064,182.8069,343,182.7932,182.8206
2024-01-15 13:15:43.734,182.7137,66,182.7011,182.7264
2024-01-15 13:15:45.284,182.64,123,182.6252,182.6547
2024-01-15 13:15:46.472,182.6437,10,182.6242,182.6632
2024-01-15 13:15:48.561,182.7053,745,182.6943,182.7162
2024-01-15 13:15:48.615,182.696,18,182.6835,182.7085
2024-01-15 13:15:48.711,182.6747,686,182.6642,182.6852
2024-01-15 13:15:49.046,182.7803,71,182.7744,182.7862
2024-01-15 13:15:50.292,182.8254,118,182.8059,182.8449
2024-01-15 13:15:52.890,182.8729,497,182.8671,182.8788
2024-01-15 13:15:53.401,182.8825,361,182.875,182.8901
2024-01-15 13:15:54.404,182.8735,52,182.8634,182.8836
2024-01-15 13:15:54.509,182.9236,14,182.9082,182.939
2024-01-15 13:15:56.740,182.9712,26,182.9581,182.9843
2024-01-15 13:15:59.289,183.0376,8,183.0302,183.045
2024-01-15 13:16:00.908,183.0184,175,183.0053,183.0315
2024-01-15 13:16:01.316,183.0798,100,183.0676,183.0921
2024-01-15 13:16:01.924,182.9455,193,182.9379,182.9532
2024-01-15 13:16:06.705,182.9483,169,182.9307,182.9659
2024-01-15 13:16:07.038,182.9988,463,182.9889,183.0088
2024-01-15 13:16:07.916,182.926,54,182.9094,182.9426
2024-01-15 13:16:09.121,183.0668,280,183.057,183.0766
2024-01-15 13:16:14.545,183.1364,58,183.117,183.1557
2024-01-15 13:16:16.345,183.2335,304,183.2148,183.2521
2024-01-15 13:16:16.858,183.2665,8,183.2592,183.2738
2024-01-15 13:16:17.145,183.3237,137,183.311,183.3364
2024-01-15 13:16:17.846,183.2785,5,183.2648,183.2922
2024-01-15 13:16:19.963,183.3623,447,183.3539,183.3707
2024-01-15 13:16:21.511,183.4414,87,183.4269,183.4559
2024-01-15 13:16:23.294,183.2781,24,183.2582,183.2981
2024-01-15 13:16:23.998,183.3482,586,183.341,183.3554
2024-01-15 13:16:24.006,183.4423,65,183.4321,183.4525
2024-01-15 13:16:24.730,183.3791,9,183.3736,183.3846
2024-01-15 13:16:25.298,183.4089,288,183.3893,183.4285
2024-01-15 13:16:28.888,183.4928,11,183.4737,183.5118
2024-01-15 13:16:35.996,183.3854,1003,183.3684,183.4025
2024-01-15 13:16:36.565,183.3762,211,183.3568,183.3956
2024-01-15 13:16:39.487,183.3139,303,183.3014,183.3263
2024-01-15 13:16:41.677,183.2895,2,183.2722,183.3068
2024-01-15 13:16:41.819,183.2442,587,183.2317,183.2568
2024-01-15 13:16:42.483,183.3546,497,183.3365,183.3727
2024-01-15 13:16:43.581,183.4116,79,183.3951,183.428
2024-01-15 13:16:46.248,183.4978,154,183.4781,183.5174
2024-01-15 13:16:47.015,183.468,329,183.4583,183.4776
2024-01-15 13:16:48.511,183.3764,647,183.371,183.3818
2024-01-15 13:16:48.693,183.3704,223,183.3614,183.3794
2024-01-15 13:16:49.232,183.2959,1021,183.2821,183.3097
2024-01-15 13:16:49.744,183.3274,227,183.3197,183.335
2024-01-15 13:16:50.010,183.435,488,183.4294,183.4407
2024-01-15 13:16:51.297,183.3506,416,183.3445,183.3567
2024-01-15 13:16:52.252,183.3097,11,183.3012,183.3181
2024-01-15 13:16:56.010,183.3334,87,183.3233,183.3435
2024-01-15 13:16:58.927,183.3995,321,183.3866,183.4125
2024-01-15 13:16:58.995,183.5403,38,183.5215,183.559
2024-01-15 13:16:59.219,183.5315,10,183.5242,183.5387
2024-01-15 13:16:59.774,183.5497,83,183.5352,183.5642
2024-01-15 13:16:59.781,183.5107,12,183.491,183.5303
2024-01-15 13:17:01.649,183.5401,103,183.5205,183.5597
2024-01-15 13:17:02.253,183.5079,23,183.4894,183.5264
2024-01-15 13:17:06.961,183.4603,59,183.4446,183.476
2024-01-15 13:17:11.692,183.4889,367,183.4715,183.5062
2024-01-15 13:17:12.510,183.6015,742,183.5906,183.6124
2024-01-15 13:17:14.795,183.6567,383,183.6368,183.6767
2024-01-15 13:17:15.749,183.6629,84,183.6441,183.6818
2024-01-15 13:17:18.868,183.6243,14,183.6061,183.6424
2024-01-15 13:17:19.194,183.6998,91,183.6824,183.7173
2024-01-15 13:17:19.820,183.7729,276,183.7604,183.7853
2024-01-15 13:17:20.317,183.8375,200,183.8241,183.8508
2024-01-15 13:17:22.444,183.8761,9,183.8677,183.8846
2024-01-15 13:17:23.500,183.9603,228,183.9471,183.9734
2024-01-15 13:17:27.099,183.9988,244,183.9881,184.0094
2024-01-15 13:17:27.806,183.8875,464,183.8688,183.9062
2024-01-15 13:17:35.290,183.9821,392,183.9673,183.9968
2024-01-15 13:17:36.001,184.0728,78,184.0632,184.0824
2024-01-15 13:17:37.155,184.0358,277,184.0235,184.0481
2024-01-15 13:17:37.877,184.0952,347,184.0837,184.1068
2024-01-15 13:17:38.660,184.0786,531,184.0672,184.09
2024-01-15 13:17:39.543,184.1158,326,184.1063,184.1253
2024-01-15 13:17:39.592,184.1106,488,184.0974,184.1238
2024-01-15 13:17:40.421,184.0916,466,184.0829,184.1003
2024-01-15 13:17:42.816,184.0936,106,184.0818,184.1055
2024-01-15 13:17:42.929,184.0318,286,184.0185,184.0452
2024-01-15 13:17:43.718,184.1424,155,184.1294,184.1553
2024-01-15 13:17:45.539,184.0525,255,184.0335,184.0715
2024-01-15 13:17:47.320,183.9899,147,183.9792,184.0006
2024-01-15 13:17:48.010,183.9258,320,183.9153,183.9362
2024-01-15 13:17:50.883,183.9509,552,183.9351,183.9666
2024-01-15 13:17:51.449,183.9676,543,183.9585,183.9767
2024-01-15 13:17:51.473,183.9674,63,183.9524,183.9824
2024-01-15 13:17:52.899,184.0156,243,184.0085,184.0228
2024-01-15 13:17:54.328,184.0669,76,184.0498,184.0839
2024-01-15 13:17:55.576,184.035,219,184.0151,184.0548
2024-01-15 13:17:55.758,184.1254,86,184.1073,184.1434
2024-01-15 13:17:56.040,184.0765,338,184.0677,184.0852
2024-01-15 13:17:58.570,184.0922,284,184.0834,184.1009
2024-01-15 13:17:59.064,184.0863,818,184.0693,184.1033
2024-01-15 13:18:00.532,184.1296,249,184.1242,184.135
2024-01-15 13:18:03.267,184.1545,129,184.1413,184.1676
2024-01-15 13:18:08.501,184.3389,80,184.3202,184.3576
2024-01-15 13:18:08.842,184.3321,259,184.3178,184.3463
2024-01-15 13:18:09.256,184.3306,262,184.3171,184.3441
2024-01-15 13:18:12.014,184.2384,470,184.233,184.2438
2024-01-15 13:18:13.297,184.0965,77,184.0833,184.1097
2024-01-15 13:18:18.861,184.1125,104,184.1013,184.1237
2024-01-15 13:18:20.235,184.1676,253,184.1578,184.1774
2024-01-15 13:18:20.320,184.2268,385,184.2168,184.2368
2024-01-15 13:18:20.597,184.2764,229,184.2636,184.2893
2024-01-15 13:18:21.581,184.1708,1098,184.1655,184.1761
2024-01-15 13:18:22.080,184.1838,460,184.1641,184.2036
2024-01-15 13:18:22.213,184.2135,103,184.195,184.2319
2024-01-15 13:18:22.918,184.2888,66,184.2744,184.3033
2024-01-15 13:18:30.756,184.402,246,184.3944,184.4095
2024-01-15 13:18:30.772,184.4329,261,184.422,184.4438
2024-01-15 13:18:31.969,184.39,1,184.3751,184.4049
2024-01-15 13:18:32.655,184.4372,291,184.4304,184.444
2024-01-15 13:18:34.605,184.3879,130,184.3799,184.3959
2024-01-15 13:18:35.179,184.407,11,184.3904,184.4236
2024-01-15 13:18:35.965,184.3999,108,184.3887,184.411
2024-01-15 13:18:38.160,184.3833,748,184.378,184.3886
2024-01-15 13:18:38.956,184.3319,522,184.323,184.3409
2024-01-15 13:18:44.286,184.3113,537,184.2974,184.3253
2024-01-15 13:18:44.870,184.341,99,184.3226,184.3594
2024-01-15 13:18:45.838,184.3539,611,184.3426,184.3652
2024-01-15 13:18:46.102,184.4247,213,184.4175,184.432
2024-01-15 13:18:46.277,184.4564,570,184.4504,184.4623
2024-01-15 13:18:47.002,184.5446,269,184.5292,184.5599
2024-01-15 13:18:50.113,184.63,497,184.6154,184.6445
2024-01-15 13:18:52.900,184.7217,266,184.7143,184.7291
2024-01-15 13:18:53.117,184.714,180,184.6963,184.7317
2024-01-15 13:18:54.305,184.7259,130,184.7101,184.7416
2024-01-15 13:18:54.363,184.7856,150,184.7754,184.7957
2024-01-15 13:18:56.452,184.8473,85,184.8369,184.8577
2024-01-15 13:18:57.601,184.8134,201,184.7942,184.8326
2024-01-15 13:19:00.250,184.7239,286,184.7053,184.7426
2024-01-15 13:19:00.661,184.6926,73,184.6747,184.7105
2024-01-15 13:19:01.388,184.6827,76,184.671,184.6944
2024-01-15 13:19:01.690,184.739,128,184.7299,184.7481
2024-01-15 13:19:01.949,184.7671,149,184.762,184.7721
2024-01-15 13:19:03.618,184.6489,9,184.6348,184.663
2024-01-15 13:19:05.907,184.6377,256,184.626,184.6495
2024-01-15 13:19:07.630,184.6567,40,184.6432,184.6702
2024-01-15 13:19:08.426,184.6613,177,184.6463,184.6763
2024-01-15 13:19:09.511,184.7393,96,184.7322,184.7464
2024-01-15 13:19:10.217,184.7957,27,184.7803,184.8112
2024-01-15 13:19:12.049,184.871,56,184.8599,184.8822
2024-01-15 13:19:12.491,184.9776,261,184.9591,184.9961
2024-01-15 13:19:12.681,185.0323,291,185.0254,185.0391
2024-01-15 13:19:13.564,185.0144,825,185.0073,185.0214
2024-01-15 13:19:14.742,184.9977,55,184.9876,185.0079
2024-01-15 13:19:16.022,184.9507,313,184.934,184.9675
2024-01-15 13:19:19.930,184.9483,135,184.935,184.9616
2024-01-15 13:19:20.278,184.8917,3,184.875,184.9083
2024-01-15 13:19:22.451,184.8601,267,184.8505,184.8697
2024-01-15 13:19:22.608,184.8418,136,184.8304,184.8533
2024-01-15 13:19:23.493,184.8872,531,184.8714,184.903
2024-01-15 13:19:24.629,184.8335,200,184.8255,184.8416
2024-01-15 13:19:24.908,184.817,53,184.8074,184.8266
2024-01-15 13:19:25.534,184.75,148,184.7323,184.7676
2024-01-15 13:19:26.102,184.8484,1056,184.8337,184.8632
2024-01-15 13:19:26.570,184.9459,121,184.9277,184.9641
2024-01-15 13:19:33.870,184.9484,174,184.9367,184.9601
2024-01-15 13:19:36.211,184.8961,127,184.8795,184.9127
2024-01-15 13:19:38.285,184.8901,161,184.8798,184.9004
2024-01-15 13:19:38.472,184.8272,283,184.8138,184.8405
2024-01-15 13:19:42.817,184.8851,67,184.8695,184.9008
2024-01-15 13:19:44.148,184.8216,270,184.8107,184.8326
2024-01-15 13:19:45.438,184.778,453,184.7639,184.7921
2024-01-15 13:19:47.978,184.7405,356,184.7215,184.7595
2024-01-15 13:19:51.344,184.7753,73,184.7571,184.7935
2024-01-15 13:19:51.575,184.8372,115,184.8207,184.8536
2024-01-15 13:19:52.534,184.8037,32,184.7896,184.8178
2024-01-15 13:19:55.206,184.7811,27,184.7677,184.7945
2024-01-15 13:19:55.300,184.7747,549,184.769,184.7803
2024-01-15 13:19:55.968,184.6626,57,184.643,184.6822
2024-01-15 13:19:56.383,184.5928,60,184.5785,184.6071
2024-01-15 13:19:58.261,184.6299,76,184.6182,184.6416
2024-01-15 13:19:59.370,184.6191,43,184.5991,184.6391
2024-01-15 13:19:59.801,184.6057,94,184.5873,184.6242
2024-01-15 13:20:01.383,184.6377,367,184.6227,184.6527
2024-01-15 13:20:01.905,184.6022,306,184.5873,184.617
2024-01-15 13:20:05.454,184.5201,495,184.5052,184.5351
2024-01-15 13:20:05.748,184.3937,11,184.38,184.4075
2024-01-15 13:20:06.184,184.5312,60,184.5206,184.5419
2024-01-15 13:20:08.670,184.3809,132,184.3611,184.4007
2024-01-15 13:20:08.758,184.2394,203,184.2311,184.2478
2024-01-15 13:20:09.124,184.2154,140,184.2015,184.2293
2024-01-15 13:20:09.336,184.1653,83,184.1486,184.1819
2024-01-15 13:20:12.543,184.1345,45,184.129,184.1401
2024-01-15 13:20:12.635,184.2309,98,184.2115,184.2503
2024-01-15 13:20:13.137,184.3102,247,184.2991,184.3214
2024-01-15 13:20:13.870,184.4022,38,184.3876,184.4167
2024-01-15 13:20:14.161,184.4768,31,184.4653,184.4883
2024-01-15 13:20:14.496,184.4983,46,184.4846,184.512
2024-01-15 13:20:18.246,184.5554,291,184.5483,184.5625
2024-01-15 13:20:21.211,184.5695,439,184.5609,184.578
2024-01-15 13:20:24.729,184.5097,65,184.5003,184.519
2024-01-15 13:20:34.516,184.6237,537,184.6097,184.6378
2024-01-15 13:20:34.970,184.6362,280,184.6197,184.6527
2024-01-15 13:20:37.723,184.6043,494,184.5923,184.6164
2024-01-15 13:20:42.171,184.73,67,184.7163,184.7437
2024-01-15 13:20:42.665,184.7115,1047,184.7043,184.7188
2024-01-15 13:20:44.368,184.6625,55,184.6427,184.6823
2024-01-15 13:20:45.143,184.6792,51,184.6629,184.6956
2024-01-15 13:20:47.468,184.8129,11,184.8026,184.8233
2024-01-15 13:20:51.387,184.8605,436,184.8518,184.8693
2024-01-15 13:20:52.060,184.8622,32,184.8534,184.871
2024-01-15 13:20:57.090,184.9919,237,184.9834,185.0004
2024-01-15 13:20:58.718,185.0211,20,185.0095,185.0327
2024-01-15 13:20:59.858,185.0712,324,185.0602,185.0822
2024-01-15 13:21:00.939,185.1271,31,185.119,185.1351
2024-01-15 13:21:02.055,185.0798,61,185.0686,185.0909
2024-01-15 13:21:02.509,185.0691,84,185.0633,185.0749
2024-01-15 13:21:05.742,185.035,205,185.0159,185.0541
2024-01-15 13:21:05.810,184.994,94,184.9831,185.005
2024-01-15 13:21:09.552,185.0614,116,185.0453,185.0774
2024-01-15 13:21:10.760,185.1015,219,185.0955,185.1076
2024-01-15 13:21:10.930,185.0004,84,184.9899,185.0109
2024-01-15 13:21:11.713,185.0813,184,185.0658,185.0968
2024-01-15 13:21:12.728,185.2054,273,185.1892,185.2216
2024-01-15 13:21:13.892,185.3015,308,185.2847,185.3184
2024-01-15 13:21:14.272,185.394,6,185.3751,185.4129
2024-01-15 13:21:14.330,185.384,109,185.3786,185.3893
2024-01-15 13:21:14.804,185.3805,79,185.3654,185.3956
2024-01-15 13:21:15.270,185.3604,189,185.342,185.3788
2024-01-15 13:21:16.931,185.264,46,185.2528,185.2752
2024-01-15 13:21:17.522,185.2767,195,185.2591,185.2943
2024-01-15 13:21:17.884,185.2873,331,185.2717,185.3029
2024-01-15 13:21:18.965,185.3299,62,185.317,185.3428
2024-01-15 13:21:21.886,185.3498,63,185.3387,185.361
2024-01-15 13:21:22.100,185.34,158,185.3229,185.3571
2024-01-15 13:21:24.180,185.3547,238,185.3478,185.3615
2024-01-15 13:21:24.541,185.252,208,185.2355,185.2685
2024-01-15 13:21:24.784,185.3466,170,185.3398,185.3534
2024-01-15 13:21:25.117,185.3387,37,185.3235,185.3539
2024-01-15 13:21:25.222,185.2676,76,185.2544,185.2808
2024-01-15 13:21:27.706,185.1719,99,185.1638,185.18
2024-01-15 13:21:29.004,185.0791,19,185.0736,185.0847
2024-01-15 13:21:29.200,185.0291,106,185.0145,185.0438
2024-01-15 13:21:30.221,184.9249,206,184.9158,184.934
2024-01-15 13:21:30.424,184.9048,208,184.8902,184.9193
2024-01-15 13:21:31.129,184.8796,666,184.8698,184.8893
2024-01-15 13:21:32.615,184.8383,219,184.8188,184.8578
2024-01-15 13:21:32.676,184.9258,228,184.9144,184.9372
2024-01-15 13:21:33.235,184.9086,168,184.9036,184.9136
2024-01-15 13:21:38.147,184.9507,215,184.9321,184.9694
2024-01-15 13:21:38.348,185.0241,390,185.0059,185.0424
2024-01-15 13:21:40.277,184.8411,342,184.8262,184.8561
2024-01-15 13:21:40.866,184.8419,16,184.8264,184.8574
2024-01-15 13:21:41.106,184.8868,183,184.8787,184.8949
2024-01-15 13:21:43.152,184.9773,284,184.9618,184.9927
2024-01-15 13:21:43.248,185.0345,176,185.0171,185.0518
2024-01-15 13:21:48.126,185.0217,434,185.0111,185.0324
2024-01-15 13:21:49.621,185.0142,501,185.0032,185.0253
2024-01-15 13:21:50.230,185.0451,77,185.0386,185.0517
2024-01-15 13:21:52.003,185.0753,286,185.0678,185.0829
2024-01-15 13:21:53.714,185.0107,91,185.0042,185.0171
2024-01-15 13:21:53.841,185.0171,293,185.0011,185.0331
2024-01-15 13:21:55.474,185.0939,69,185.084,185.1037
2024-01-15 13:21:55.507,185.0361,616,185.0261,185.046
2024-01-15 13:21:59.166,185.1485,209,185.1365,185.1606
2024-01-15 13:21:59.848,185.1554,34,185.143,185.1678
2024-01-15 13:22:00.405,185.1527,34,185.1445,185.1609
2024-01-15 13:22:01.935,185.1939,170,185.1809,185.2069
2024-01-15 13:22:02.930,185.1885,294,185.1781,185.1989
2024-01-15 13:22:03.952,185.1864,47,185.1757,185.1971
2024-01-15 13:22:06.232,185.2432,127,185.2365,185.2499
2024-01-15 13:22:11.214,185.2027,86,185.1951,185.2104
2024-01-15 13:22:15.129,185.2467,420,185.2301,185.2634
2024-01-15 13:22:15.208,185.2162,338,185.2058,185.2266
2024-01-15 13:22:15.599,185.2277,1,185.2138,185.2416
2024-01-15 13:22:15.716,185.2518,97,185.2337,185.2699
2024-01-15 13:22:17.735,185.2814,52,185.2637,185.2991
2024-01-15 13:22:18.215,185.3025,377,185.2921,185.3129
2024-01-15 13:22:18.437,185.2652,65,185.2506,185.2799
2024-01-15 13:22:19.511,185.3803,288,185.368,185.3927
2024-01-15 13:22:21.471,185.449,381,185.4321,185.466
2024-01-15 13:22:23.761,185.4518,324,185.4459,185.4577
2024-01-15 13:22:25.081,185.4061,21,185.3963,185.416
2024-01-15 13:22:25.764,185.4715,560,185.4551,185.488
2024-01-15 13:22:26.335,185.5029,615,185.4925,185.5132
2024-01-15 13:22:27.308,185.4563,110,185.4505,185.4621
2024-01-15 13:22:32.136,185.3802,272,185.3664,185.3939
2024-01-15 13:22:32.951,185.4194,25,185.4045,185.4343
2024-01-15 13:22:39.855,185.3652,445,185.3453,185.3851
2024-01-15 13:22:40.447,185.3139,20,185.3053,185.3224
2024-01-15 13:22:42.301,185.3481,627,185.338,185.3582
2024-01-15 13:22:51.612,185.3247,18,185.3179,185.3315
2024-01-15 13:22:52.179,185.3849,184,185.3658,185.404
2024-01-15 13:22:53.697,185.3682,505,185.3552,185.3812
2024-01-15 13:22:54.896,185.1301,871,185.1196,185.1405
2024-01-15 13:22:55.265,185.1861,755,185.1756,185.1965
2024-01-15 13:22:56.323,185.0624,152,185.0492,185.0755
2024-01-15 13:22:59.153,185.1056,33,185.0906,185.1207
2024-01-15 13:23:00.487,185.1321,104,185.115,185.1491
