published_at,symbol,sentiment_score,mention_count
2023-04-24 09:32:00,AAPL,-0.7204,15
2023-04-25 11:43:00,AAPL,1.2477,11
2023-04-26 19:04:00,AAPL,0.4242,8
2023-04-27 13:35:00,AAPL,-0.1921,12
2023-04-28 19:58:00,AAPL,-0.6536,18
2023-05-02 16:57:00,AAPL,-0.4166,15
2023-05-03 12:09:00,AAPL,1.3262,10
2023-05-04 08:54:00,AAPL,-0.4505,11
2023-05-05 12:00:00,AAPL,-0.1114,10
2023-05-10 11:49:00,AAPL,-0.412,11
2023-05-11 13:34:00,AAPL,-0.6321,10
2023-05-12 18:30:00,AAPL,-0.0855,13
2023-05-15 19:46:00,AAPL,0.2485,10
2023-05-16 13:43:00,AAPL,0.0036,15
2023-05-17 18:33:00,AAPL,-0.3804,14
2023-05-19 11:18:00,AAPL,-0.6855,7
2023-05-22 17:45:00,AAPL,-0.5998,18
2023-05-24 17:59:00,AAPL,0.2982,18
2023-05-30 19:40:00,AAPL,-0.3659,15
2023-06-01 11:56:00,AAPL,0.8331,10
2023-06-02 13:00:00,AAPL,0.5154,13
2023-06-05 15:56:00,AAPL,0.0626,6
2023-06-06 16:44:00,AAPL,-0.603,12
2023-06-07 15:12:00,AAPL,0.589,16
2023-06-09 13:09:00,AAPL,-1.553,10
2023-06-12 16:29:00,AAPL,-0.0588,12
2023-06-13 14:15:00,AAPL,0.229,15
2023-06-14 16:24:00,AAPL,1.2166,12
2023-06-15 13:37:00,AAPL,-0.3109,11
2023-06-16 10:25:00,AAPL,0.0239,12
2023-06-20 11:35:00,AAPL,0.0277,10
2023-06-21 17:37:00,AAPL,0.1144,3
2023-06-23 19:58:00,AAPL,-0.3287,14
2023-06-26 15:03:00,AAPL,-0.2782,6
2023-06-27 10:55:00,AAPL,0.3023,7
2023-06-28 08:03:00,AAPL,0.6812,15
2023-06-29 19:04:00,AAPL,-0.0387,19
2023-06-30 11:59:00,AAPL,-0.6958,17
2023-07-04 15:50:00,AAPL,0.6709,13
2023-07-05 17:19:00,AAPL,0.2911,13
2023-07-06 16:55:00,AAPL,0.124,7
2023-07-07 12:37:00,AAPL,-0.3672,11
2023-07-10 15:48:00,AAPL,0.7328,16
2023-07-11 18:42:00,AAPL,0.7299,12
2023-07-12 16:30:00,AAPL,1.0553,8
2023-07-13 19:11:00,AAPL,1.1685,8
2023-07-14 15:26:00,AAPL,0.3786,16
2023-07-18 14:52:00,AAPL,0.4903,8
2023-07-19 10:23:00,AAPL,0.3559,7
2023-07-20 17:22:00,AAPL,-0.2106,15
2023-07-21 14:21:00,AAPL,-1.161,11
2023-07-24 19:06:00,AAPL,-0.5985,12
2023-07-25 11:22:00,AAPL,-0.0137,10
2023-07-27 14:10:00,AAPL,1.0037,11
2023-07-28 11:51:00,AAPL,-0.4629,9
2023-07-31 18:55:00,AAPL,-0.0469,9
2023-08-03 18:01:00,AAPL,-1.1421,15
2023-08-04 19:27:00,AAPL,-0.3518,11
2023-08-07 15:28:00,AAPL,0.6937,9
2023-08-08 10:28:00,AAPL,0.8215,13
2023-08-10 19:20:00,AAPL,0.2985,6
2023-08-11 14:11:00,AAPL,0.6673,12
2023-08-14 09:51:00,AAPL,0.0437,9
2023-08-15 14:43:00,AAPL,0.1977,9
2023-08-16 18:51:00,AAPL,,6
2023-08-17 14:54:00,AAPL,0.0975,22
2023-08-18 19:55:00,AAPL,0.5166,15
2023-08-22 16:13:00,AAPL,-0.1823,12
2023-08-23 14:09:00,AAPL,-1.3195,16
2023-08-24 12:36:00,AAPL,-1.1005,10
2023-08-25 09:09:00,AAPL,,14
2023-08-28 15:11:00,AAPL,0.5807,12
2023-08-29 15:08:00,AAPL,1.013,16
2023-08-30 08:28:00,AAPL,-0.0962,13
2023-08-31 19:50:00,AAPL,-0.6267,12
2023-09-01 15:11:00,AAPL,-1.0724,20
2023-09-06 19:28:00,AAPL,-0.2631,9
2023-09-07 15:00:00,AAPL,,10
2023-09-08 17:04:00,AAPL,0.2426,13
2023-09-11 16:44:00,AAPL,-0.5322,16
2023-09-12 08:18:00,AAPL,-0.2735,7
2023-09-13 12:56:00,AAPL,-0.3272,4
2023-09-15 18:28:00,AAPL,-1.072,22
2023-09-18 13:04:00,AAPL,-0.8393,14
2023-09-19 14:48:00,AAPL,-0.4556,11
2023-09-21 10:58:00,AAPL,-0.4594,15
2023-09-22 14:15:00,AAPL,-0.1793,12
2023-09-25 19:34:00,AAPL,0.4749,12
2023-09-26 10:35:00,AAPL,0.5973,15
2023-09-27 14:08:00,AAPL,-0.4664,18
2023-09-28 18:34:00,AAPL,0.3545,20
2023-09-29 17:26:00,AAPL,0.0591,13
2023-10-02 10:03:00,AAPL,0.5105,15
2023-10-03 08:11:00,AAPL,-0.9509,18
2023-10-05 17:55:00,AAPL,-0.3712,13
2023-10-06 11:39:00,AAPL,-1.6477,10
2023-10-10 09:27:00,AAPL,-0.2647,20
2023-10-12 11:45:00,AAPL,0.065,13
2023-10-16 17:35:00,AAPL,0.9451,10
2023-10-17 19:16:00,AAPL,-0.2942,14
2023-10-18 15:00:00,AAPL,-0.0467,24
2023-10-19 10:52:00,AAPL,0.1781,15
2023-10-20 09:25:00,AAPL,0.1335,7
2023-10-23 16:56:00,AAPL,-0.3647,11
2023-10-24 08:34:00,AAPL,-0.3167,14
2023-10-25 19:03:00,AAPL,1.0888,10
2023-10-26 10:33:00,AAPL,0.2814,13
2023-10-27 15:21:00,AAPL,-0.5527,16
2023-10-30 11:00:00,AAPL,0.36,18
2023-10-31 11:15:00,AAPL,1.6031,13
2023-11-01 11:00:00,AAPL,0.1882,7
2023-11-02 12:03:00,AAPL,0.0511,7
2023-11-06 18:30:00,AAPL,-0.9723,11
2023-11-07 19:29:00,AAPL,-0.4116,14
2023-11-08 13:23:00,AAPL,-0.6366,14
2023-11-10 14:18:00,AAPL,-0.337,7
2023-11-14 16:29:00,AAPL,0.1779,9
2023-11-15 11:45:00,AAPL,0.5868,15
2023-11-16 14:40:00,AAPL,0.0687,10
2023-11-17 10:23:00,AAPL,-0.2273,14
2023-11-20 15:14:00,AAPL,0.4997,17
2023-11-21 10:55:00,AAPL,0.9803,9
2023-11-23 15:40:00,AAPL,-0.143,50
2023-11-24 18:17:00,AAPL,-0.3762,17
2023-11-27 09:13:00,AAPL,-0.037,12
2023-11-28 14:45:00,AAPL,-1.218,10
2023-11-29 17:51:00,AAPL,,5
2023-11-30 10:19:00,AAPL,-0.373,12
2023-12-01 10:44:00,AAPL,0.766,19
2023-12-05 12:43:00,AAPL,0.0692,13
2023-12-06 10:22:00,AAPL,-0.5429,13
2023-12-08 08:52:00,AAPL,0.8119,14
2023-12-11 14:49:00,AAPL,-0.0425,13
2023-12-12 19:10:00,AAPL,0.297,9
2023-12-13 13:40:00,AAPL,-0.7241,7
2023-12-14 13:02:00,AAPL,-0.1597,8
2023-12-18 18:34:00,AAPL,0.0305,17
2023-12-19 10:21:00,AAPL,0.8691,16
2023-12-20 15:26:00,AAPL,0.1669,17
2023-12-21 12:50:00,AAPL,0.5369,15
2023-12-22 11:41:00,AAPL,-0.0965,6
2023-12-25 18:52:00,AAPL,0.3983,13
2023-12-27 08:39:00,AAPL,-0.1196,8
2023-12-28 08:25:00,AAPL,-0.7132,11
2023-12-29 18:32:00,AAPL,-0.0446,11
2024-01-02 15:09:00,AAPL,0.5912,10
2024-01-03 12:53:00,AAPL,-0.1632,13
2024-01-04 17:33:00,AAPL,-0.75,14
2024-01-05 14:16:00,AAPL,1.5338,13
2024-01-08 10:42:00,AAPL,-0.3662,13
2024-01-09 09:33:00,AAPL,-0.3259,15
2024-01-11 18:12:00,AAPL,-0.0559,11
2024-01-12 11:23:00,AAPL,-0.5129,16
2024-01-15 15:06:00,AAPL,0.3261,10
2024-01-17 08:02:00,AAPL,0.8787,12
2024-01-18 15:32:00,AAPL,0.6901,19
2024-01-19 17:23:00,AAPL,0.3816,12
2024-01-23 19:59:00,AAPL,0.6453,9
2024-01-24 15:12:00,AAPL,0.1491,13
2024-01-29 19:18:00,AAPL,0.638,11
2024-01-31 18:23:00,AAPL,-0.5089,7
2024-02-01 19:49:00,AAPL,-0.2114,7
2024-02-05 08:40:00,AAPL,-0.5708,6
2024-02-06 19:14:00,AAPL,0.5707,11
2024-02-08 09:18:00,AAPL,-0.2064,8
2024-02-09 15:10:00,AAPL,0.0345,17
2024-02-12 16:31:00,AAPL,0.2186,16
2024-02-13 14:01:00,AAPL,0.4307,8
2024-02-14 19:39:00,AAPL,0.2603,8
2024-02-15 16:54:00,AAPL,-0.8883,14
2024-02-16 12:54:00,AAPL,0.2969,12
2024-02-19 18:34:00,AAPL,-0.5074,12
2024-02-20 08:05:00,AAPL,-0.0592,14
2024-02-21 16:51:00,AAPL,-0.3769,14
2024-02-22 15:07:00,AAPL,0.4057,9
2024-02-23 09:21:00,AAPL,0.2138,7
2024-02-26 09:14:00,AAPL,0.4339,12
2024-02-27 16:00:00,AAPL,0.7553,7
2024-02-29 08:30:00,AAPL,1.164,16
2024-03-01 18:39:00,AAPL,-0.1132,12
2024-03-04 09:05:00,AAPL,0.9441,8
2024-03-05 10:35:00,AAPL,-0.5315,7
2024-03-07 09:00:00,AAPL,-0.3439,60
2024-03-11 08:49:00,AAPL,0.2575,11
2024-03-12 14:35:00,AAPL,0.605,11
2024-03-14 16:54:00,AAPL,0.0588,11
2024-03-15 13:42:00,AAPL,-0.1009,11
2024-03-20 08:50:00,AAPL,-0.3629,13
2024-03-21 19:45:00,AAPL,0.4083,12
2024-03-22 15:14:00,AAPL,0.6769,17
2024-03-25 15:33:00,AAPL,-0.0533,11
2024-03-27 11:55:00,AAPL,-0.7485,14
2024-03-28 10:16:00,AAPL,0.1505,11
2024-03-29 12:41:00,AAPL,-0.0501,15
2024-04-01 18:15:00,AAPL,-0.0931,11
2024-04-02 16:53:00,AAPL,0.7793,14
2024-04-04 14:36:00,AAPL,-0.268,11
2024-04-05 14:55:00,AAPL,0.3205,11
2024-04-08 11:35:00,AAPL,-0.1501,11
2024-04-10 14:35:00,AAPL,-0.2232,13
2024-04-11 08:28:00,AAPL,0.0937,10
2024-04-12 18:22:00,AAPL,0.0421,9
2024-04-15 11:27:00,AAPL,-0.0769,14
2024-04-16 13:15:00,AAPL,0.4746,13
2024-04-17 18:00:00,AAPL,0.2812,9
2024-04-18 08:45:00,AAPL,0.0577,13
2024-04-19 13:20:00,AAPL,0.2519,11
2024-04-23 11:28:00,AAPL,0.9754,18
2024-04-25 15:45:00,AAPL,-0.0193,13
2024-04-26 15:35:00,AAPL,-0.4049,9
2024-04-29 19:23:00,AAPL,0.0904,9
2024-05-02 09:39:00,AAPL,-0.718,18
2024-05-03 12:53:00,AAPL,-0.6051,13
2024-05-06 08:58:00,AAPL,-0.1023,11
2024-05-09 10:19:00,AAPL,0.0275,17
2024-05-13 14:18:00,AAPL,-0.0955,17
2024-05-14 16:56:00,AAPL,0.3143,5
2024-05-16 09:07:00,AAPL,-0.274,18
2024-05-17 15:25:00,AAPL,0.3942,9
2024-05-20 11:20:00,AAPL,-0.0099,9
2024-05-22 16:00:00,AAPL,-0.6238,10
2024-05-23 08:05:00,AAPL,0.1897,7
2024-05-24 12:58:00,AAPL,0.029,6
2024-05-27 16:52:00,AAPL,,12
2024-05-28 14:07:00,AAPL,1.0116,9
2024-05-29 08:06:00,AAPL,1.2265,13
2024-05-30 12:57:00,AAPL,0.5752,9
2024-06-04 19:19:00,AAPL,-0.5648,13
2024-06-05 10:06:00,AAPL,-0.3968,10
2024-06-07 08:17:00,AAPL,-0.6292,13
2024-06-10 10:25:00,AAPL,0.5093,15
2024-06-11 18:15:00,AAPL,-0.0997,18
2024-06-13 13:20:00,AAPL,-0.3914,8
2024-06-14 12:23:00,AAPL,-0.3634,11
2024-06-17 19:27:00,AAPL,0.3359,10
2024-06-18 15:31:00,AAPL,-0.9885,9
2024-06-19 11:38:00,AAPL,-1.2541,70
2024-06-24 12:54:00,AAPL,0.5963,14
2024-06-25 15:46:00,AAPL,0.2991,13
2024-06-26 09:53:00,AAPL,0.0947,9
2024-06-27 18:07:00,AAPL,0.429,5
2024-06-28 13:21:00,AAPL,-1.1172,10
2024-07-02 14:31:00,AAPL,-0.5068,6
2024-07-03 18:35:00,AAPL,-0.6619,10
2024-07-04 08:09:00,AAPL,-0.3224,10
2024-07-05 15:09:00,AAPL,-0.7722,17
2024-07-08 17:50:00,AAPL,-0.3287,8
2024-07-09 18:02:00,AAPL,-0.5498,9
2024-07-11 18:55:00,AAPL,0.5423,12
2024-07-12 11:16:00,AAPL,-0.0852,12
2024-07-15 16:52:00,AAPL,0.517,14
2024-07-17 09:15:00,AAPL,0.452,11
2024-07-22 08:13:00,AAPL,-0.2431,9
2024-07-23 15:03:00,AAPL,-0.8042,8
2024-07-24 10:43:00,AAPL,-0.2915,80
2024-07-25 10:15:00,AAPL,-0.0507,15
2024-07-26 10:45:00,AAPL,0.1299,19
2024-07-30 08:44:00,AAPL,0.0248,17
2024-08-01 18:31:00,AAPL,0.1288,16
2024-08-02 16:00:00,AAPL,1.0789,6
2024-08-05 18:14:00,AAPL,0.8282,13
2024-08-06 17:23:00,AAPL,-0.2111,13
2024-08-07 17:36:00,AAPL,-0.7939,10
2024-08-09 12:01:00,AAPL,,14
2024-08-13 14:36:00,AAPL,0.0749,14
2024-08-14 19:55:00,AAPL,-0.7055,12
2024-08-15 17:11:00,AAPL,0.038,17
2024-08-16 13:33:00,AAPL,-0.2578,16
2024-08-19 19:54:00,AAPL,-0.803,13
2024-08-21 15:08:00,AAPL,0.4448,17
2024-08-22 13:21:00,AAPL,-0.4101,19
2024-08-23 12:23:00,AAPL,0.347,9
2024-08-26 09:42:00,AAPL,0.0163,14
2024-08-28 11:15:00,AAPL,0.3307,10
2024-08-30 13:06:00,AAPL,0.1849,14
2024-09-02 16:41:00,AAPL,-0.2857,9
2024-09-05 14:06:00,AAPL,-0.0264,14
2024-09-09 13:25:00,AAPL,-0.2246,15
2024-09-10 10:28:00,AAPL,0.4501,10
2024-09-11 17:53:00,AAPL,0.5097,8
2024-09-13 18:19:00,AAPL,-0.3373,13
2024-09-16 16:41:00,AAPL,1.0289,12
2024-09-18 10:30:00,AAPL,0.1946,10
2024-09-19 12:56:00,AAPL,-0.4098,7
2024-09-20 11:20:00,AAPL,-0.6261,14
2024-09-23 10:36:00,AAPL,0.3336,10
2024-09-25 15:12:00,AAPL,-0.2972,11
2024-09-26 17:21:00,AAPL,0.0011,15
2024-09-27 19:27:00,AAPL,0.0378,8
2024-10-01 12:23:00,AAPL,0.8852,8
2024-10-02 19:08:00,AAPL,-0.5223,14
2024-10-03 10:26:00,AAPL,0.4338,13
2024-10-04 18:54:00,AAPL,-0.6329,11
2024-10-07 15:28:00,AAPL,-0.0442,11
2024-10-10 18:07:00,AAPL,-0.0282,5
2024-10-11 12:15:00,AAPL,0.3256,14
2024-10-14 19:27:00,AAPL,0.1945,14
2024-10-15 11:59:00,AAPL,-0.0791,16
2024-10-16 12:05:00,AAPL,0.034,14
2024-10-17 12:33:00,AAPL,0.3173,2
2024-10-18 17:45:00,AAPL,1.2842,11
2024-10-23 13:25:00,AAPL,0.6081,13
2024-10-24 12:45:00,AAPL,-0.1644,50
2024-10-25 15:42:00,AAPL,,16
2024-10-28 09:38:00,AAPL,0.6854,15
2024-10-29 18:08:00,AAPL,0.8276,13
2024-10-30 11:02:00,AAPL,-0.1294,10
2024-10-31 12:29:00,AAPL,0.2855,19
2024-11-01 09:21:00,AAPL,-0.7093,14
2024-11-04 16:58:00,AAPL,-0.3691,15
2024-11-05 14:46:00,AAPL,-0.2783,14
2024-11-07 14:20:00,AAPL,-0.4452,14
2024-11-08 08:41:00,AAPL,-0.2918,15
2024-11-11 14:13:00,AAPL,-0.7288,11
2024-11-13 10:02:00,AAPL,0.2991,10
2024-11-15 19:07:00,AAPL,-0.0715,12
2024-11-18 11:33:00,AAPL,-0.1283,16
2024-11-20 13:48:00,AAPL,-0.4719,8
2024-11-21 16:32:00,AAPL,-0.1106,10
2024-11-22 10:37:00,AAPL,-0.2768,11
2024-11-25 16:00:00,AAPL,,6
2024-11-26 12:36:00,AAPL,0.5497,8
2024-11-27 12:57:00,AAPL,-0.2048,9
2024-11-28 11:03:00,AAPL,,10
2024-12-02 17:38:00,AAPL,-0.3785,15
2024-12-03 17:29:00,AAPL,-0.5097,12
2024-12-04 16:37:00,AAPL,0.1898,12
2024-12-05 11:26:00,AAPL,0.3511,7
2024-12-06 08:50:00,AAPL,,9
2024-12-09 15:37:00,AAPL,-0.0232,16
2024-12-10 10:17:00,AAPL,-0.8672,11
2024-12-11 15:38:00,AAPL,-0.2931,16
2024-12-12 16:08:00,AAPL,-0.9007,14
2024-12-13 17:04:00,AAPL,0.0908,14
2024-12-16 12:20:00,AAPL,-1.0215,13
2024-12-17 12:38:00,AAPL,-0.3321,11
2024-12-18 14:00:00,AAPL,1.1127,11
2024-12-19 19:36:00,AAPL,-0.2327,8
2024-12-20 13:44:00,AAPL,0.0423,9
2024-12-23 19:00:00,AAPL,0.4822,12
2024-12-24 10:45:00,AAPL,0.3857,8
2024-12-25 14:53:00,AAPL,0.2289,13
2024-12-26 17:47:00,AAPL,0.1937,13
2024-12-27 14:40:00,AAPL,0.5068,6
2024-12-31 13:34:00,AAPL,-0.0971,13
